,word,count
11475,como,47
13094,design,47
36018,unlocking,47
35270,tryna,47
19077,hopefully,47
35180,tries,47
28384,previously,47
19821,ima,47
24430,models,47
37513,wasted,47
35397,tweeting,47
32513,snap,47
7064,ages,47
17005,further,47
32274,size,47
32584,soft,47
16601,forget,47
25704,november,47
36933,virus,47
34275,tengo,47
30388,rest,46
20196,input,46
34257,temporarily,46
16041,feeling,46
30176,rep,46
27222,pauses,46
32438,small,46
6814,activated,46
21369,join,46
7178,airplay,46
28774,purpose,46
0,00,46
34854,toggle,46
36367,uses,46
36758,verizon,46
10105,bugging,46
11916,cord,46
12395,cutting,46
14909,empty,46
39345,yup,46
37433,walk,46
9986,brought,46
13033,des,46
22041,knows,45
22914,lmao,45
26785,outside,45
35960,unhappy,45
30326,resolution,45
20964,iwatch,45
34969,touching,45
25188,nerves,45
30807,root,45
35922,undo,45
19503,ibooks,45
19938,improve,45
12855,defective,45
34264,ten,45
24242,mise,45
10622,carplay,45
25694,nov,45
20871,items,45
15486,exchange,45
8006,appt,45
13482,disappointing,45
28153,posts,44
30645,rings,44
24058,mf,44
23072,loses,44
26113,occurs,44
12636,das,44
34458,themselves,44
24485,monday,44
11442,command,44
6728,accessory,44
11829,continuously,44
30227,replying,44
27200,pathetic,44
7364,along,43
27054,panel,43
33956,tab,43
30078,releases,43
16554,font,43
10935,checking,43
11246,clue,43
8562,avec,43
9134,bed,43
14963,ends,43
37632,weekend,43
28444,prob,43
26712,otherwise,43
26199,offline,43
15375,evening,43
22648,level,43
35229,troubleshooting,43
660,126,43
32426,sluggish,43
12587,damaged,43
27158,pass,42
30441,results,42
32232,sir,42
36258,upon,42
34505,thinks,42
27416,permanently,42
33090,standard,42
31669,sends,42
36861,vibrate,42
11450,comment,42
8262,assistance,42
18542,hd,42
36051,unplugged,42
31751,servers,42
14507,easily,42
9359,biggest,42
6949,advance,42
11665,confirmation,42
14501,earpods,42
13802,documents,42
23958,mention,42
34431,thats,42
27966,pocket,41
12659,daughter,41
35382,tweaking,41
11268,cmon,41
22400,language,41
17731,goddamn,41
30919,rubbish,41
31489,screw,41
13459,dis,41
7436,amazing,41
21503,junk,41
18591,heart,41
33061,staff,41
28138,possibly,41
13558,disk,41
37512,waste,41
30462,retina,41
2711,35,41
6187,917,41
30081,releasing,41
33742,swiping,41
31217,sales,41
32138,signing,41
22999,logic,41
22424,lasted,41
30270,required,41
19182,hr,41
25864,numerous,41
34659,til,40
8984,batt,40
35174,trick,40
22806,links,40
10683,causes,40
23693,massive,40
26085,obviously,40
1768,2310,40
11338,coincidence,40
24885,más,40
17752,gon,40
34135,te,40
23738,max,40
22816,listed,40
15787,faceid,40
32419,slows,40
13759,dms,40
1309,19,40
11750,consistently,40
27052,pandora,40
16505,focus,39
35982,uninstall,39
11527,completed,39
3093,3x,39
27770,planning,39
33252,stopping,39
19014,holy,39
35501,tá,39
16218,finding,39
28716,puedo,39
23057,loose,39
37418,waited,39
37135,vous,39
14955,ended,39
30112,remains,39
37997,wit,39
30937,ruin,39
24775,mute,39
29540,rapidly,39
35044,tracks,39
18261,ha,39
31560,section,39
15533,exist,39
27799,player,39
11791,contacted,39
24586,moved,39
11515,complain,39
15601,explanation,39
530,118845,39
8989,batterie,39
28578,prompt,39
1758,23,39
7372,alphabet,39
17011,future,39
33127,static,39
16971,functionality,38
32704,sooooo,38
13844,dollars,38
30818,rotate,38
12748,death,38
35457,ty,38
28316,preordered,38
1586,2013,38
35425,twittersupport,38
32318,skipping,38
17413,genuine,38
450,115725,38
8938,bars,38
8546,avail,38
19974,inbox,38
29909,reduced,38
20819,iso,38
19766,ik,38
23546,malfunctioning,38
8947,basic,38
27773,plans,38
34563,thread,38
10377,cables,38
13203,developer,38
30508,review,38
14170,du,38
5341,6splus,38
37443,wallpaper,38
29632,reach,38
26821,overheating,38
15120,episodes,38
27714,pixel,38
33506,suggest,38
30644,ringing,38
19869,imma,37
27659,pin,37
31559,secs,37
11947,corrects,37
30272,requires,37
31624,selected,37
32623,solo,37
18377,hands,37
28116,pos,37
19674,ignore,37
28596,proper,37
32065,shutdown,37
27404,period,37
26191,office,37
28379,preview,37
29702,reasons,37
19530,ich,37
20870,item,37
28529,profile,37
32948,spotlight,37
31957,shits,37
38177,worried,36
23959,mentioned,36
21932,kills,36
32102,sideways,36
8592,avoid,36
12302,cuando,36
29746,receipt,36
18831,highly,36
8887,band,36
13447,directions,36
36306,urgent,36
18864,him,36
13306,diagnostic,36
33345,struggling,36
33863,só,36
32252,sister,36
27131,particular,36
3552,48,36
30260,reputation,36
34344,testing,36
13442,direct,36
23129,lowercase,36
7891,applemusic,36
16881,ft,36
11195,clicked,36
18997,hola,36
6807,action,36
19986,inch,36
16395,flashlight,36
14844,em,36
30192,repeat,36
27419,permission,36
19098,horrendous,36
8943,based,36
12126,crappy,35
13308,dial,35
26196,officially,35
38423,wyd,35
8364,attempting,35
32912,split,35
21853,keychain,35
34669,tim,35
32846,specifically,35
23381,ma,35
13593,displays,35
24118,microphone,35
23496,mails,35
31924,shift,35
34340,tested,35
7038,afternoon,35
33232,stock,35
22426,lasting,35
13590,displaying,35
12794,decide,35
19250,huh,35
23430,macoshighsierra,35
36113,unstable,35
31675,senior,35
19913,import,35
27797,playback,35
16061,fell,35
32926,spoke,35
35896,und,35
32863,spell,35
31491,screwing,35
28627,provided,35
24496,monitor,35
29675,realize,35
9385,bill,35
15119,episode,35
17741,goin,35
31401,schedule,35
30148,rendered,35
20843,ist,35
23626,map,35
35085,transferred,34
33552,sunday,34
20070,individual,34
36949,visual,34
16787,fresh,34
14503,earth,34
4952,64gb,34
28409,print,34
35046,trade,34
15379,eventually,34
33470,sucking,34
8997,batterydrain,34
1709,22,34
34968,touchid,34
19932,impressed,34
12086,crack,34
11996,count,34
30803,room,34
14240,dura,34
15693,eyes,34
29508,ram,34
8820,badge,34
32483,smooth,34
24511,monthly,34
11937,corrected,34
16528,folders,34
22606,lento,34
10193,burning,34
29695,rear,34
30129,reminders,34
31728,serial,34
27223,pausing,34
30111,remaining,34
25612,nothappy,34
9166,beginning,34
999,15a432,34
15282,esta,33
7848,applefail,33
5545,75,33
1553,200,33
20143,infuriating,33
18812,hide,33
8064,area,33
16417,flight,33
10850,challenge,33
8284,assume,33
35252,truly,33
23570,manager,33
9984,brother,33
11703,connections,33
32266,six,33
21851,keyboards,33
20675,iphoneupdate,33
36353,useful,33
11184,cleared,33
31939,shipped,33
21083,jack,33
32610,sold,33
12739,dealing,33
32365,slick,33
714,128gb,33
28073,popped,33
10736,ce,33
13843,dollar,33
11517,complaining,33
22331,lack,32
16970,functional,32
36005,unknown,32
35226,troubles,32
37558,ways,32
20268,instantly,32
8365,attempts,32
27002,pad,32
15376,event,32
30822,rotation,32
15956,favorite,32
9902,breaks,32
16421,flip,32
30212,replaces,32
30269,require,32
30846,row,32
27277,pdf,32
20662,iphoneproblems,32
12592,dammit,32
27188,paste,32
27868,plenty,32
25125,needing,32
24191,mines,32
10190,burn,32
26099,occasionally,32
27032,paired,32
34888,tones,32
26770,outlook,32
17391,generation,32
30039,reinstalling,32
32984,squares,32
38556,xcode,32
15543,exit,32
37529,watched,32
34037,tapping,32
23976,merci,31
24107,mic,31
1928,2531,31
9670,board,31
34895,tons,31
28615,protector,31
8268,assistive,31
37971,wipe,31
25325,ni,31
28225,pra,31
1650,21,31
18349,halp,31
25349,niet,31
11737,consider,31
33122,state,31
4955,65,31
1584,2011,31
30470,retrieve,31
31579,seemed,31
32044,shown,31
30266,requested,31
14485,earbuds,31
20796,ish,31
1585,2012,31
33056,stable,31
27753,places,31
32835,speaking,31
24785,muy,31
23701,match,31
22998,logging,31
28349,pressed,31
29794,recognise,31
19940,improvement,31
1283,188,31
449,115714,31
17941,greyed,31
34886,ton,31
34694,timeline,31
28374,prevent,31
5661,797,31
18811,hidden,31
28628,provider,31
34177,teclado,31
23079,loss,31
10720,cd,31
36753,verifying,31
18561,head,31
11867,conversation,31
14114,droid,31
31861,shall,31
5394,700,31
22803,linked,30
7180,airpod,30
9724,books,30
29821,reconnect,30
29194,quand,30
10669,catch,30
34536,thnx,30
36724,ver,30
15034,entering,30
14641,effect,30
36263,uppercase,30
32966,sprint,30
22542,leaving,30
20401,invalid,30
14048,drainage,30
23891,mein,30
16611,form,30
8824,badly,30
36581,valid,30
6775,achievement,30
34169,technology,30
34845,todo,30
25836,nuevo,30
6741,according,30
16656,fotos,30
21207,jesus,30
23567,manage,30
29992,register,30
7341,allowed,30
39695,zoom,30
36599,van,30
15390,everybody,30
33725,swift,30
11023,chose,30
32675,somewhere,30
16238,finished,30
13012,depois,30
34000,talked,29
18499,havent,29
33261,stored,29
11171,clavier,29
20577,ipads,29
23932,memories,29
31638,selling,29
24166,miles,29
24018,messes,29
11593,computers,29
25030,native,29
7183,airport,29
7053,against,29
2096,280,29
33092,standby,29
12167,creating,29
12256,cry,29
36627,various,29
26694,osx,29
30652,rip,29
14515,eating,29
34324,terribly,29
31379,scared,29
20473,ios111,29
23467,magically,29
33422,subscribe,29
26789,outta,29
39858,ça,29
18554,hdmi,29
27930,pm,29
31694,sentences,29
34701,timer,29
11380,color,29
31693,sentence,29
37060,voicemails,29
10213,busy,29
30499,reverse,29
16608,forgotten,29
8986,batter,29
8287,assuming,29
21494,jump,29
29798,recognition,29
18589,hearing,28
15955,favor,28
35192,trip,28
7162,aint,28
38908,yahoo,28
24292,mit,28
36556,va,28
32060,shuffle,28
32005,shortcuts,28
37600,wearing,28
34246,temp,28
31703,separate,28
33140,stayed,28
25246,newer,28
11868,conversations,28
34159,technical,28
2544,32,28
27069,paperweight,28
4676,5th,28
36243,upgrades,28
36080,unreliable,28
8806,backups,28
27750,placed,28
8745,b4,28
32833,speakerphone,28
32869,spending,28
33401,su,28
28227,practically,28
6834,acts,28
26124,october,28
4912,64,28
26885,owner,28
22983,lockscreen,28
37815,whether,28
14865,emergency,28
7005,affected,28
24152,mijn,28
24025,met,28
36939,visible,28
10124,build,28
28004,points,28
35805,ummm,28
32136,significantly,28
26072,obsolescence,28
23465,magic,28
31980,shocked,28
23124,loving,27
7282,alguien,27
35482,typo,27
37430,waking,27
26122,oct,27
23615,manual,27
31950,shite,27
11681,confusing,27
37129,votre,27
18301,hadn,27
676,126972,27
29761,recharge,27
15378,events,27
29737,recall,27
2406,2x,27
11820,continually,27
9178,behavior,27
13152,destroying,27
23220,lucky,27
11836,contract,27
9928,bright,27
35043,trackpad,27
26630,orientation,27
23554,mall,27
7974,apply,27
15841,faire,27
30013,regularly,27
8399,au,27
6895,addresses,27
12761,debit,27
33952,ta,27
18484,hating,27
20834,isso,27
4552,5c,27
38279,wrecked,27
35169,trial,27
22972,locations,27
14608,ee,27
30086,reliable,27
16169,fight,27
34966,touched,27
30128,reminder,27
1439,1k,27
30478,returned,27
30170,reopen,27
14854,embarrassing,27
18386,hanged,27
15541,existing,27
10438,caller,27
11156,class,27
20602,iphone5s,27
11609,concerned,27
30479,returning,27
4613,5k,27
27619,pickup,27
8232,asleep,27
37594,weak,26
32669,sometime,26
8136,arrive,26
21085,jacked,26
20355,intermittent,26
17860,gracias,26
9707,bonjour,26
20344,interesting,26
7027,afraid,26
6710,acceptable,26
29986,regards,26
32696,soo,26
6817,activating,26
21802,keeping,26
23569,management,26
13307,diagnostics,26
16641,forums,26
10191,burned,26
17222,garageband,26
9351,bien,26
19995,included,26
19269,hundreds,26
31996,shop,26
27166,passed,26
13589,displayed,26
16615,format,26
8371,attention,26
16532,folks,26
32357,sleeping,26
25337,nicht,26
32254,sit,26
28541,programme,26
20060,indicator,26
1974,26,26
34078,taylor,26
33423,subscribed,26
19592,idiot,26
20023,inconvenient,26
9149,beeping,26
11032,christmas,26
11372,college,26
12346,curious,26
31882,shared,26
26730,ou,26
11624,condition,26
24131,midnight,26
2095,28,26
16701,fr,26
10678,caught,26
7100,agree,26
12921,deletes,26
31842,sh,26
15273,esse,26
34983,tout,26
31450,scratch,26
25980,o2,26
24668,msgs,25
12609,dangerous,25
37476,warm,25
13466,disabling,25
35395,tweeted,25
10047,bu,25
20576,ipadpro,25
1587,2014,25
23534,mal,25
35041,tracking,25
24120,microsoft,25
12558,dad,25
29972,refuse,25
19831,imagine,25
15617,exploded,25
18058,guessing,25
13024,der,25
7368,alot,25
4264,55,25
28331,present,25
30428,restrictions,25
6729,accident,25
39296,yrs,25
19442,i7,25
7062,agent,25
36262,upper,25
22781,lil,25
7117,ahead,25
34423,thanx,25
34416,thanksgiving,25
15303,esto,25
6262,98,25
10384,cada,25
9158,began,25
12782,december,25
10140,bull,25
30239,reporting,25
15043,entirely,25
37461,wanting,25
31208,sake,25
28783,pushed,25
8418,auf,25
23115,loved,25
16282,fit,25
9994,browsing,25
14042,drag,24
16268,firmware,24
25045,navigation,24
26670,os11,24
19092,horizontal,24
1103,16gb,24
16778,french,24
11521,complaints,24
1941,256gb,24
16034,feed,24
13296,di,24
7565,animation,24
27238,paypal,24
15563,expecting,24
27346,pending,24
24192,minha,24
19798,ill,24
12001,counting,24
9265,besides,24
24892,même,24
13952,doubt,24
9606,blowing,24
36065,unread,24
16276,firstworldproblems,24
25833,nueva,24
1066,1647,24
37616,websites,24
23060,loosing,24
21496,jumping,24
32927,spoken,24
541,119462,24
6971,advisor,24
2763,36,24
29807,recommend,24
7897,applepay,24
23511,maj,24
37769,whatsoever,24
17198,gallery,24
6223,95,24
12774,dec,24
29945,referring,24
23440,macs,24
37535,watchos4,24
32539,snooze,24
10127,built,24
21858,keypad,24
15293,este,24
468,115911,24
12372,custom,24
21487,july,24
35257,trusted,24
29637,reaching,24
7130,ahora,24
34556,thousands,24
17745,gold,24
29676,realized,24
33141,staying,24
32896,spins,24
28324,preparing,24
29655,reads,23
39920,última,23
34419,thankyou,23
19023,homekit,23
18313,haha,23
6179,911,23
15033,entered,23
28766,purchasing,23
30211,replacements,23
10549,capitalized,23
35938,unexpectedly,23
25630,noticing,23
13552,disgusting,23
19043,honest,23
32378,slightly,23
30821,rotating,23
26873,owe,23
35227,troubleshoot,23
20255,installer,23
30298,reserved,23
26074,obsolete,23
27034,pairing,23
27066,paper,23
10914,chats,23
8492,autocorrected,23
24404,mo,23
18970,ho,23
8539,aux,23
16959,funciona,23
10923,cheap,23
11972,cos,23
10986,china,23
20475,ios1112,23
9820,boy,23
8776,baby,23
1004,15b202,23
8792,backing,23
36050,unplug,23
21609,já,23
27648,pile,23
23544,malfunction,23
35983,uninstalled,23
36591,value,23
32196,sin,23
30838,router,23
16394,flashing,23
28148,posted,23
19618,ie,23
39288,yr,23
7342,allowing,23
14518,eats,23
31293,saturday,23
18288,hack,23
10103,buggin,23
36865,vibration,22
7943,appleupdate,22
7111,ah,22
6914,adjusting,22
7783,appalling,22
14204,dumbass,22
19994,include,22
9677,body,22
6843,actualizaciones,22
2958,3g,22
36457,ux,22
7634,answering,22
18604,heated,22
10285,bye,22
20670,iphonese,22
7920,applestore,22
36791,vertical,22
20361,international,22
20605,iphone6plus,22
18819,hieroglyphics,22
575,120640,22
9163,begin,22
29985,regardless,22
32838,special,22
6667,abt,22
12853,defect,22
10647,cases,22
8456,australia,22
474,115990,22
4727,600,22
32866,spelling,22
9574,blocking,22
34963,touchbar,22
26084,obvious,22
23679,mas,22
29993,registered,22
29990,region,22
11324,codes,22
30126,remind,22
15593,expired,22
24298,mix,22
33497,suffering,22
35086,transferring,22
28477,probs,22
11252,clunky,22
8176,artwork,22
9358,bigger,22
33837,systems,22
37522,wasting,22
12101,cracks,22
12607,dang,22
34728,tip,22
8675,ayo,22
27401,perhaps,22
8198,asf,22
32830,spazzing,22
22818,listened,22
15276,essentially,22
15878,falling,22
26764,outgoing,22
17545,ghost,22
34583,throughout,22
500,117159,22
22785,limit,22
12805,decision,22
11485,compared,22
11108,city,22
15871,fall,22
22849,living,22
6722,accessibility,22
34469,theres,22
16927,fucks,22
23950,menos,22
33717,sweet,22
27413,permanent,22
16808,friendly,22
17570,gifs,22
29803,recognizing,21
31625,selecting,21
29836,recorded,21
31564,secure,21
29282,quiet,21
8681,ayuda,21
12822,decreased,21
13940,dos,21
10553,capitan,21
27767,planned,21
18562,headache,21
7093,agora,21
9741,booting,21
27427,pero,21
4582,5gb,21
7202,ajuda,21
22480,layout,21
33118,startup,21
34243,teléfono,21
7680,anyways,21
36818,vez,21
28657,ps,21
27342,pencil,21
23015,logs,21
18946,hmm,21
29635,reached,21
2614,33,21
18900,hitting,21
16159,field,21
28284,prefer,21
26435,ongoing,21
2498,31,21
11667,confirmed,21
13082,deserve,21
9575,blocks,21
13109,desk,21
33702,swap,21
28099,porque,21
18743,het,21
31894,shattered,21
35061,train,21
18279,hace,21
18378,handset,21
38179,worry,21
6726,accessing,21
33593,supporting,21
14505,easier,21
6746,acct,21
27062,pantalla,21
30241,reports,21
13483,disappointment,21
7911,apples,21
20784,irritated,21
38165,workouts,21
21857,keynote,21
29939,refer,21
8952,basis,21
24174,million,21
28429,privacy,21
20504,ios11problems,21
38205,worthless,21
21497,jumps,21
34586,throwing,21
6727,accessories,21
7343,allows,20
28785,pushing,20
32168,silly,20
13799,document,20
20145,ing,20
24641,mr,20
15322,eta,20
15666,extreme,20
14589,editing,20
14502,ears,20
15517,exercise,20
28493,processing,20
33465,sucked,20
29174,qu,20
28585,pronoun,20
8429,august,20
16730,fraud,20
33388,stuttering,20
998,15a421,20
11094,circles,20
32319,skips,20
12642,dat,20
17386,generally,20
33449,success,20
24557,mother,20
19842,imei,20
13563,dislike,20
37674,wen,20
27596,physical,20
10551,capitalizing,20
25502,nokia,20
16231,fingers,20
641,124423,20
11749,consistent,20
21941,kinds,20
36931,virtually,20
3814,4s,20
8173,artist,20
36309,urgently,20
20474,ios1111,20
7533,androids,20
